layer_order,mlp_layers,mlp_solver,logistic_regressions,svc_kernel,xgb_estimators,rf_estimators,early_stopping_iterations,positions,mean_accuracy,max_accuracy,min_accuracy,std_accuracy,max_false_negative,max_false_positive,max_true_negative,max_true_positive,mean_false_negative,mean_false_positive,mean_true_negative,mean_true_positive,min_false_negative,min_false_positive,min_true_negative,min_true_positive,neg_max_f1,neg_max_precision,neg_max_recall,neg_mean_f1,neg_mean_precision,neg_mean_recall,neg_min_f1,neg_min_precision,neg_min_recall,neg_std_f1,neg_std_precision,neg_std_recall,pos_max_f1,pos_max_precision,pos_max_recall,pos_mean_f1,pos_mean_precision,pos_mean_recall,pos_min_f1,pos_min_precision,pos_min_recall,pos_std_f1,pos_std_precision,pos_std_recall,std_false_negative,std_false_positive,std_true_negative,std_true_positive
logit3=>xgb=>logit1=>svc=>svc=>logit1=>xgb,,,"(2, 0)","['linear', 'poly']","[113, 32]",[],2,"[5, 2, 1, 4, 4, 1, 2]",0.6596045197740114,0.7062146892655368,0.6101694915254238,0.04401253234712678,38,34,96,37,32.75,27.5,86.25,30.5,26,21,79,26,0.7836734693877552,0.7719298245614035,0.8205128205128205,0.7404220442788967,0.7244995501574449,0.7577051695699608,0.7022222222222222,0.6752136752136753,0.7068965517241379,0.037613963189394105,0.03836691360967759,0.0430590852519837,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.5028588190864894,0.5271825396825397,0.482368281120954,0.42975206611570244,0.43333333333333335,0.4262295081967213,0.05720271926079847,0.06018776522175009,0.06225801663792274,4.437059837324712,4.716990566028302,6.49519052838329,4.153311931459037
mlp=>xgb=>logit2=>logit2=>logit3,"[[141, 69, 108]]",['sgd'],"(0, 2)",,[122],,2,"[0, 2, 3, 3, 5]",0.6751412429378532,0.7457627118644068,0.632768361581921,0.04256078862519594,44,28,107,32,39.75,17.75,91.75,27.75,36,9,81,23,0.8262548262548263,0.7482517482517482,0.9224137931034483,0.7593840989389332,0.6963498857515428,0.8364847652309298,0.7136563876651981,0.671875,0.7431192660550459,0.041297436571154006,0.030405131112713375,0.06360762977226657,0.5263157894736843,0.7352941176470589,0.45588235294117646,0.4911841277899361,0.6221947677376035,0.4103586082592329,0.4299065420560747,0.5254237288135594,0.34328358208955223,0.0382339815383527,0.07958671556645242,0.04200891938034586,3.344772040064913,6.7592529172978875,9.781998773256925,3.832427429188973
xgb=>xgb=>logit3,[],[],"(0, 0)",,"[10, 90]",,1,"[2, 2, 5]",0.673728813559322,0.7005649717514124,0.6440677966101694,0.02090204602676378,45,24,102,35,37.75,20.0,89.0,30.25,34,18,79,22,0.7937743190661479,0.75,0.8429752066115702,0.7535410887765454,0.7010392079727249,0.8159692997494274,0.7149321266968326,0.6370967741935484,0.7857142857142857,0.028015416844659264,0.040907554443216,0.020432482389514808,0.5483870967741935,0.660377358490566,0.4788732394366197,0.5081282035857068,0.598506928465511,0.442692210958056,0.45360824742268047,0.5365853658536586,0.39285714285714285,0.035140467994189406,0.05328289111344073,0.03230611803498558,4.322904116447646,2.345207879911715,8.276472678623424,5.11737237261468
rf=>xgb=>rf=>logit3=>xgb,,,"(0, 0)",,"[100, 10]","[117, 98]",3,"[6, 2, 6, 5, 2]",0.7090395480225988,0.7344632768361582,0.6779661016949152,0.023465039160785517,45,21,104,30,37.5,14.0,97.25,28.25,33,10,91,25,0.8124999999999999,0.7481481481481481,0.9122807017543859,0.7900628140175766,0.7219388498748481,0.8743825583375915,0.7615062761506276,0.6691176470588235,0.8157894736842105,0.022329776578531985,0.031013519168279605,0.035660233502049936,0.5523809523809524,0.7142857142857143,0.47619047619047616,0.5233121623935616,0.6750785680125708,0.4313063063063063,0.5043478260869565,0.5882352941176471,0.3918918918918919,0.018611046180642285,0.0508806508705356,0.0374121134978759,4.716990566028302,4.183300132670378,5.402545696243577,1.920286436967152
logit1=>logit2=>logit3=>logit2,,,"(1, 2)",,,,1,"[1, 3, 5, 3]",0.6977401129943502,0.7401129943502824,0.6497175141242938,0.03306412404158085,36,26,100,31,33.25,20.25,95.25,28.25,29,16,91,21,0.8130081300813007,0.7751937984496124,0.8571428571428571,0.7807660190807252,0.7412415291873468,0.8251216949225799,0.752,0.7230769230769231,0.7833333333333333,0.023017920729054484,0.02004920372708861,0.03177680940048703,0.5740740740740741,0.6521739130434783,0.5166666666666667,0.5120938245938246,0.582430354348117,0.45775029520917676,0.40384615384615385,0.44680851063829785,0.3684210526315789,0.06458696217931807,0.08258860901311103,0.05516810109687723,2.680951323690902,4.02336923485777,3.2691742076555053,4.205650960315181
logit3=>mlp=>svc=>logit2=>logit2,"[[107, 35]]",['lbfgs'],"(0, 2)",['poly'],[],,3,"[5, 0, 4, 3, 3]",0.7161016949152543,0.7570621468926554,0.6497175141242938,0.041780224456918195,41,21,104,32,32.75,17.5,98.5,28.25,24,11,93,22,0.8286852589641434,0.8064516129032258,0.9043478260869565,0.7967121310675664,0.7514113403174028,0.8493651934363396,0.75,0.6940298507462687,0.8157894736842105,0.030053278754834836,0.04067796433363677,0.03419788568149016,0.5871559633027522,0.7317073170731707,0.5714285714285714,0.5292211666282933,0.6193858978910677,0.46620583717357905,0.41509433962264153,0.5116279069767442,0.3492063492063492,0.06933783278650087,0.0784119059569892,0.07922662716645122,6.057020719792859,4.092676385936225,4.031128874149275,3.766629793329841
logit3=>rf=>logit2=>rf,,,"(0, 1)",[],,"[27, 62]",1,"[5, 6, 3, 6]",0.6765536723163842,0.7344632768361582,0.615819209039548,0.042160484623161874,47,21,105,25,39.75,17.5,95.5,24.25,31,15,86,23,0.8171206225680935,0.7720588235294118,0.8677685950413223,0.7685274674699804,0.7058747681080014,0.8443121348981475,0.7166666666666666,0.6466165413533834,0.8037383177570093,0.03566754248183963,0.045574635019246836,0.025370929521086192,0.5154639175257731,0.6153846153846154,0.44642857142857145,0.4608752478355975,0.5823158336275183,0.38250858801231935,0.4035087719298246,0.5227272727272727,0.32857142857142857,0.04016432748123413,0.03673607319123733,0.04413169104149873,5.973901572674261,2.29128784747792,6.726812023536855,0.82915619758885
mlp=>logit3=>svc=>logit2=>mlp=>svc,"[[90, 21], [99, 8]]","['sgd', 'lbfgs']","(0, 1)","['poly', 'rbf']",,,3,"[0, 5, 4, 3, 0, 4]",0.6765536723163842,0.7288135593220338,0.6497175141242938,0.031297344358983514,54,22,98,33,41.5,15.75,96.0,23.75,36,8,93,17,0.7999999999999999,0.7272727272727273,0.9245283018867925,0.7706923295433308,0.7002422497541054,0.8610366853136698,0.7596899224806201,0.6447368421052632,0.808695652173913,0.016946054504452465,0.03278767365302734,0.04761231921372354,0.5789473684210527,0.7333333333333333,0.4782608695652174,0.447419922913344,0.6075,0.3647715565745724,0.35416666666666663,0.475,0.23943661971830985,0.08757669893889726,0.10365876175649066,0.09137082778826607,7.399324293474371,5.931905258852336,1.8708286933869707,6.299801584177076
logit3=>logit1,,,"(1, 0)",,,,2,"[5, 1]",0.693502824858757,0.7401129943502824,0.6779661016949152,0.02691039390290628,38,24,98,34,32.0,22.25,90.75,32.0,23,19,86,29,0.8099173553719008,0.8099173553719008,0.822429906542056,0.7694700353615624,0.7397169220483004,0.8031606088570293,0.7510917030567685,0.6984126984126984,0.7889908256880734,0.0236438561045943,0.04242531432963028,0.013768743020238564,0.5892857142857143,0.6274509803921569,0.5892857142857143,0.5416397900518454,0.5900994335172003,0.5035426267281106,0.5043478260869565,0.5471698113207547,0.45714285714285713,0.03093559999324318,0.028633929578721656,0.05195925177284506,5.522680508593631,1.920286436967152,4.548351349665063,1.8708286933869707
logit3=>logit1,,,"(1, 0)",,,,3,"[5, 1]",0.675141242937853,0.6779661016949152,0.6666666666666666,0.004892798891437509,42,21,99,35,38.5,19.0,92.25,27.25,36,17,85,19,0.7704280155642024,0.7142857142857143,0.853448275862069,0.7620127835237861,0.7055044281757894,0.828589118760682,0.748898678414097,0.7021276595744681,0.8018867924528302,0.00867814970586624,0.005082479607595002,0.018452070061177824,0.5511811023622046,0.625,0.49295774647887325,0.4807609780321183,0.5833011234796949,0.41060875593214274,0.3917525773195876,0.5277777777777778,0.3114754098360656,0.05935229119830887,0.03836656648307272,0.06658292333592739,2.179449471770337,1.4142135623730951,5.261891294962297,5.931905258852336
logit3=>mlp=>logit2=>mlp,"[[15], [102, 89, 49]]","['sgd', 'lbfgs']","(0, 1)",,[],[],2,"[5, 0, 3, 0]",0.6822033898305084,0.6949152542372882,0.6610169491525424,0.012867844038339404,42,23,94,30,36.5,19.75,92.5,28.25,31,16,91,26,0.7749999999999999,0.75,0.8545454545454545,0.7668580989921538,0.7179257659073055,0.8245373804143098,0.7520661157024793,0.6842105263157895,0.8017241379310345,0.008766351360686627,0.02627833144152368,0.021415408850219742,0.5263157894736842,0.627906976744186,0.4918032786885246,0.500812431275818,0.5904442201063526,0.4383329426705842,0.46428571428571425,0.5660377358490566,0.38235294117647056,0.025102914280780524,0.0233568620888651,0.046571187499886396,4.6097722286464435,2.8613807855648994,1.118033988749895,1.7853571071357126
mlp=>mlp=>logit3,"[[89, 49], [94, 96, 27]]","['adam', 'adam']","(0, 0)",[],[],,2,"[0, 0, 5]",0.6906779661016949,0.7457627118644068,0.655367231638418,0.03351358903306406,40,31,100,35,33.25,21.5,91.5,30.75,28,17,86,27,0.8163265306122448,0.78125,0.8547008547008547,0.7691425315512128,0.733707916385847,0.8102954633764076,0.7404255319148937,0.6992481203007519,0.7372881355932204,0.028646637699435446,0.03190896556987322,0.04631702143912713,0.5871559633027523,0.6530612244897959,0.5333333333333333,0.529148240831997,0.5937577303648732,0.48196095792225313,0.4864864864864865,0.48333333333333334,0.40298507462686567,0.04366235234627807,0.06534847233849514,0.04820061499325295,4.656984002549289,5.722761571129799,5.5901699437494745,3.031088913245535
mlp=>logit2=>mlp=>logit2=>logit3,"[[107, 30, 12], [46, 122, 101]]","['lbfgs', 'lbfgs']","(0, 2)",,,[],2,"[0, 3, 0, 3, 5]",0.6836158192090396,0.7062146892655368,0.672316384180791,0.013838925100469942,38,24,91,35,34.75,21.25,90.0,31.0,31,20,89,28,0.7758620689655173,0.743801652892562,0.8181818181818182,0.762786138710306,0.7217186921882699,0.8092026845716516,0.7542372881355932,0.7007874015748031,0.7913043478260869,0.008122434834846015,0.015972476862859204,0.010688933693669309,0.5737704918032787,0.625,0.5303030303030303,0.5247242167658658,0.5928261689291101,0.4714447428203128,0.4912280701754386,0.5384615384615384,0.4411764705882353,0.030789889025312038,0.03266359457249493,0.034822671536799465,2.5860201081971503,1.6393596310755,0.7071067811865476,2.5495097567963922
logit2=>logit1=>logit2=>logit3,,,"(1, 2)",,,,2,"[3, 1, 3, 5]",0.6935028248587569,0.7288135593220338,0.6384180790960452,0.033513589033064034,50,26,98,34,33.75,20.5,91.75,31.0,26,14,83,29,0.8032786885245902,0.7903225806451613,0.8556701030927835,0.7711721502130942,0.7335870021997197,0.8190503760147418,0.7217391304347827,0.6240601503759399,0.7777777777777778,0.030137286999100746,0.06565411323856639,0.02783714834527622,0.5666666666666667,0.6818181818181818,0.5666666666666667,0.5341741301418721,0.606306810889021,0.4883170628183362,0.48387096774193555,0.5666666666666667,0.375,0.03387460789385142,0.0445553041788698,0.07497955039073008,9.807522622966516,4.330127018922194,5.629165124598851,1.8708286933869707
logit3=>svc=>logit1=>svc,[],[],"(1, 0)","['poly', 'linear']",,,1,"[5, 4, 1, 4]",0.675141242937853,0.7231638418079096,0.632768361581921,0.03233198627756947,52,29,107,23,43.0,14.5,99.5,20.0,36,5,89,17,0.8136882129277568,0.7328767123287672,0.9528301886792453,0.7750169102674093,0.6991970633002058,0.8749645652274927,0.7325102880658436,0.6601307189542484,0.7542372881355932,0.02884222692103211,0.02683008499625429,0.07452250203338578,0.4615384615384615,0.7916666666666666,0.3898305084745763,0.41038606845058456,0.6149452026468155,0.3204074226661225,0.3655913978494624,0.4423076923076923,0.2676056338028169,0.03445006466591991,0.13168825590277358,0.051524354822433636,6.123724356957945,8.958236433584458,6.5383484153110105,2.23606797749979
logit3=>rf=>rf,,,"(0, 0)",,,"[40, 64]",3,"[5, 6, 6]",0.6807909604519774,0.7005649717514124,0.6610169491525424,0.015212329963656774,48,24,100,24,41.75,14.75,97.25,23.25,34,11,95,21,0.7905138339920947,0.7364341085271318,0.9009009009009009,0.7748560305447063,0.7005903970748455,0.8697545521074932,0.761904761904762,0.6666666666666666,0.7983193277310925,0.01145980636595204,0.024898099066409766,0.04149314305050744,0.4752475247524753,0.6857142857142857,0.41379310344827586,0.4514654591974504,0.6221861471861472,0.35999656209886916,0.411764705882353,0.5,0.30434782608695654,0.024266317417224893,0.0727062527601304,0.03875336557788826,5.018714974971183,5.356071321407137,1.920286436967152,1.299038105676658
rf=>logit3=>xgb=>xgb=>svc,,,"(0, 0)",['linear'],"[21, 12]",[91],3,"[6, 5, 2, 2, 4]",0.6610169491525424,0.6949152542372882,0.6440677966101694,0.020758387650704934,38,44,95,36,28.5,31.5,85.75,31.25,19,23,78,28,0.7786885245901638,0.8041237113402062,0.8050847457627118,0.7397291128443293,0.7531693194235709,0.7330392968065945,0.7123287671232877,0.680672268907563,0.639344262295082,0.02609886141133247,0.045505803951744646,0.06129186601812634,0.5333333333333333,0.5689655172413793,0.6545454545454545,0.5092026925226605,0.5048995070775808,0.5281072441611949,0.48275862068965514,0.45,0.4647887323943662,0.017940672518935625,0.054553769295274356,0.07575183777410076,6.946221994724902,8.32165848854662,6.684870978560469,3.418698582794336
logit3=>logit1=>logit1=>logit2,,,"(2, 1)",,[],,1,"[5, 1, 1, 3]",0.7005649717514124,0.7231638418079096,0.672316384180791,0.019159124246116564,43,26,98,33,33.5,19.5,94.5,29.5,28,11,89,27,0.7949790794979079,0.7723577235772358,0.897196261682243,0.7808066099295069,0.7395580795387223,0.8301458242445386,0.7542372881355932,0.6906474820143885,0.7739130434782608,0.01634455055134591,0.031183015615458828,0.04411070610759865,0.5739130434782609,0.7105263157894737,0.5409836065573771,0.5264380264326889,0.610171261487051,0.4712862828000097,0.5,0.5357142857142857,0.38571428571428573,0.028657366756839154,0.06390644699513563,0.05556411149035145,5.678908345800274,5.408326913195984,3.3541019662496847,2.29128784747792
logit3=>svc=>xgb=>logit2=>logit2=>mlp=>rf=>rf,[[134]],['adam'],"(0, 2)",['poly'],[116],"[129, 105]",1,"[5, 4, 2, 3, 3, 0, 6, 6]",0.673728813559322,0.7062146892655368,0.6440677966101694,0.02506813467415095,42,24,94,34,39.0,18.75,88.5,30.75,36,14,82,27,0.7777777777777777,0.7165354330708661,0.8703703703703703,0.7536266083242172,0.6940814910676064,0.8249945303264823,0.7288888888888888,0.6744186046511628,0.7735849056603774,0.02222021410046465,0.015172117670392617,0.03784392811021346,0.5666666666666667,0.68,0.4857142857142857,0.5149603539138423,0.6238433908045977,0.44042224360656695,0.46153846153846156,0.5625,0.391304347826087,0.038029297373895925,0.05041556061112529,0.04225315465715206,2.5495097567963922,3.960744879438715,4.5,3.2691742076555053
svc=>logit3=>svc,,,"(0, 0)","['linear', 'poly']",[],,1,"[4, 5, 4]",0.730225988700565,0.7457627118644068,0.7062146892655368,0.014610283097159027,37,17,108,30,34.5,13.25,101.5,27.75,33,8,95,24,0.8275862068965518,0.7555555555555555,0.9310344827586207,0.8091760394356107,0.7462209289538162,0.8842049957164275,0.7851239669421487,0.7307692307692307,0.8482142857142857,0.01528465772892677,0.009800994311759487,0.029780959966555567,0.5523809523809524,0.75,0.46774193548387094,0.5369783976854131,0.6823457859145637,0.44543485335394384,0.5161290322580645,0.6382978723404256,0.39344262295081966,0.013403070473519633,0.04130976384865139,0.03018518826835327,1.6583123951777,3.2691742076555053,4.6097722286464435,2.277608394786075
rf=>logit1=>logit3=>rf=>logit1,,,"(2, 0)",,,"[110, 40]",1,"[6, 1, 5, 6, 1]",0.6892655367231638,0.7288135593220338,0.6440677966101694,0.03170896090486392,44,28,106,32,37.25,17.75,94.5,27.5,29,11,88,23,0.8153846153846155,0.7521367521367521,0.8952380952380953,0.7737058740814107,0.7179619722808036,0.8425757902021929,0.7407407407407408,0.6716417910447762,0.7586206896551724,0.02851710105796305,0.035092966661286557,0.05574121909735039,0.543859649122807,0.7380952380952381,0.5245901639344263,0.4986448508794024,0.6171142488002953,0.4261596550246253,0.43243243243243246,0.5333333333333333,0.35294117647058826,0.0431032601900952,0.08001217626054624,0.06313767535885266,5.7608593109014565,6.609652033201143,6.98212002188447,4.031128874149275
mlp=>rf=>mlp=>logit3=>logit1=>rf=>logit1,"[[56, 137, 5], [87, 62]]","['sgd', 'sgd']","(2, 0)",[],,"[104, 95]",2,"[0, 6, 0, 5, 1, 6, 1]",0.6765536723163842,0.7175141242937854,0.6384180790960452,0.031297344358983556,47,17,105,26,43.75,13.5,98.25,21.5,40,10,90,18,0.8076923076923076,0.7241379310344828,0.9130434782608695,0.7737298657169929,0.6913245335657465,0.8784557849196412,0.7468879668049793,0.6666666666666666,0.8482142857142857,0.026830378518747852,0.024407208505309648,0.030011751094552175,0.4680851063829787,0.6875,0.36619718309859156,0.4284485031067595,0.6164986559139785,0.32885482178985137,0.36,0.5142857142857142,0.27692307692307694,0.042636432007074745,0.0638684588091462,0.03498698054880458,2.5860201081971503,3.0413812651491097,6.057020719792859,2.958039891549808
logit2=>xgb=>xgb=>logit3=>logit1=>rf=>logit2,,,"(1, 2)",,"[87, 46]",[98],1,"[3, 2, 2, 5, 1, 6, 3]",0.6610169491525424,0.6892655367231638,0.6384180790960452,0.018307177114146492,49,28,92,33,39.5,20.5,89.0,28.0,34,11,84,21,0.7698744769874477,0.7301587301587301,0.8842105263157894,0.7478170249692118,0.6933502658384807,0.8162591212544636,0.7368421052631579,0.631578947368421,0.7666666666666667,0.012928871638593404,0.03813101162690643,0.04285316006016261,0.523809523809524,0.75,0.46875,0.4801018869927812,0.581701680672269,0.41438013119575423,0.39622641509433965,0.42857142857142855,0.3684210526315789,0.051675118540426106,0.11433158951669987,0.0361364521745417,5.766281297335398,6.103277807866851,3.3166247903554,4.415880433163924
logit3=>mlp=>logit1,"[[48, 13]]",['adam'],"(1, 0)",[],,,3,"[5, 0, 1]",0.6468926553672316,0.6779661016949152,0.6214689265536724,0.023465039160785503,51,33,92,28,39.5,23.0,87.75,26.75,30,16,83,24,0.7634854771784233,0.7540983606557377,0.8490566037735849,0.7371669976310653,0.6922486548392991,0.7952050859380838,0.7155172413793104,0.6277372262773723,0.7155172413793104,0.02020130356241236,0.04731062375327712,0.05485402813265831,0.49557522123893805,0.627906976744186,0.4827586206896552,0.46141678238892575,0.5490035698194295,0.41051417606828083,0.4173913043478261,0.45901639344262296,0.32,0.02855386717073949,0.06803876820276067,0.06457271897549131,8.440971508067067,7.314369419163897,3.491060010942235,1.6393596310755
logit1=>logit3=>logit1=>svc=>logit2,,,"(2, 1)",['poly'],,,1,"[1, 5, 1, 4, 3]",0.7175141242937852,0.7401129943502824,0.6666666666666666,0.029627368592377166,37,22,105,29,35.0,15.0,99.5,27.5,31,10,92,26,0.8203125,0.7720588235294118,0.9099099099099099,0.7988026847283599,0.7394654792037026,0.8692208014954871,0.757201646090535,0.7131782945736435,0.8070175438596491,0.024528735090797373,0.02128641826379182,0.03809802033403116,0.5523809523809524,0.7435897435897436,0.45614035087719296,0.5246578692670337,0.6524697355490038,0.44033942574238627,0.46846846846846846,0.5416666666666666,0.4126984126984127,0.03342177517587636,0.07476699359683477,0.017161437081032422,2.449489742783178,4.415880433163924,4.716990566028302,1.5
logit1=>svc=>logit3=>rf=>logit1=>rf,,,"(2, 0)",['linear'],,"[106, 55]",3,"[1, 4, 5, 6, 1, 6]",0.6807909604519774,0.711864406779661,0.6384180790960452,0.02664966421484916,46,24,88,45,34.75,21.75,83.75,36.75,27,18,81,29,0.7619047619047619,0.75,0.8235294117647058,0.74801515466887,0.7091260863319687,0.7941971934404829,0.7241379310344827,0.6461538461538462,0.7714285714285715,0.015223810981753278,0.040702933172873185,0.01906851239567358,0.6382978723404256,0.6521739130434783,0.625,0.5621606972750224,0.6263505215477367,0.5154426541926542,0.4754098360655738,0.5862068965517241,0.38666666666666666,0.05875055952463048,0.027040205336688748,0.08482120421658537,7.084313657652377,2.48746859276655,2.680951323690902,5.931905258852336
